tick | mnemonic
2784 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2785 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2786 | dr[22:0] + pc -> ar
2787 | mem(ar)[31:0] -> dr
2788 | dr[31:0] -> acc
2789 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2790 | dr[22:0] + pc -> ar
2791 | mem(ar)[31:0] -> dr
2792 | acc * mem(ar) -> acc
2793 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2794 | dr[22:0] + pc -> ar
2795 | mem(ar)[31:0] -> dr
2796 | acc + mem(ar) -> acc
2797 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2798 | dr[22:0] + pc -> ar
2799 | acc[31:0] -> mem(ar)
2800 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2801 | dr[22:0] + pc -> ar
2802 | mem(ar)[31:0] -> dr
2803 | dr[31:0] -> acc
2804 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2805 | acc - 1 -> acc
2806 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2807 | dr[22:0] + pc -> ar
2808 | acc[31:0] -> mem(ar)
2809 | shadow_acc[31:0] -> mem(shadow_ar)
2810 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2811 | if Z set: jmp @fetch
2812 | pc + extended(dr[22:0]) -> pc
2813 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2814 | dr[22:0] + pc -> ar
2815 | mem(ar)[31:0] -> dr
2816 | dr[31:0] -> acc
2817 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2818 | dr[22:0] + pc -> ar
2819 | mem(ar)[31:0] -> dr
2820 | acc + mem(ar) -> acc
2821 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2822 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2823 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2824 | dr[22:0] + pc -> ar
2825 | mem(ar)[31:0] -> dr
2826 | dr[31:0] -> acc
2827 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2828 | dr[22:0] + pc -> ar
2829 | mem(ar)[31:0] -> dr
2830 | acc * mem(ar) -> acc
2831 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2832 | dr[22:0] + pc -> ar
2833 | mem(ar)[31:0] -> dr
2834 | acc + mem(ar) -> acc
2835 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2836 | dr[22:0] + pc -> ar
2837 | acc[31:0] -> mem(ar)
2838 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2839 | dr[22:0] + pc -> ar
2840 | mem(ar)[31:0] -> dr
2841 | dr[31:0] -> acc
2842 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2843 | acc - 1 -> acc
2844 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2845 | dr[22:0] + pc -> ar
2846 | acc[31:0] -> mem(ar)
2847 | shadow_acc[31:0] -> mem(shadow_ar)
2848 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2849 | if Z set: jmp @fetch
2850 | pc + extended(dr[22:0]) -> pc
2851 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2852 | dr[22:0] + pc -> ar
2853 | mem(ar)[31:0] -> dr
2854 | dr[31:0] -> acc
2855 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2856 | dr[22:0] + pc -> ar
2857 | mem(ar)[31:0] -> dr
2858 | acc + mem(ar) -> acc
2859 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2860 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2861 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2862 | dr[22:0] + pc -> ar
2863 | mem(ar)[31:0] -> dr
2864 | dr[31:0] -> acc
2865 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2866 | dr[22:0] + pc -> ar
2867 | mem(ar)[31:0] -> dr
2868 | acc * mem(ar) -> acc
2869 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2870 | dr[22:0] + pc -> ar
2871 | mem(ar)[31:0] -> dr
2872 | acc + mem(ar) -> acc
2873 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2874 | dr[22:0] + pc -> ar
2875 | acc[31:0] -> mem(ar)
2876 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2877 | dr[22:0] + pc -> ar
2878 | mem(ar)[31:0] -> dr
2879 | dr[31:0] -> acc
2880 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2881 | acc - 1 -> acc
2882 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2883 | dr[22:0] + pc -> ar
2884 | acc[31:0] -> mem(ar)
2885 | shadow_acc[31:0] -> mem(shadow_ar)
2886 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2887 | if Z set: jmp @fetch
2888 | pc + extended(dr[22:0]) -> pc
2889 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2890 | dr[22:0] + pc -> ar
2891 | mem(ar)[31:0] -> dr
2892 | dr[31:0] -> acc
2893 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2894 | dr[22:0] + pc -> ar
2895 | mem(ar)[31:0] -> dr
2896 | acc + mem(ar) -> acc
2897 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2898 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2899 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2900 | dr[22:0] + pc -> ar
2901 | mem(ar)[31:0] -> dr
2902 | dr[31:0] -> acc
2903 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2904 | dr[22:0] + pc -> ar
2905 | mem(ar)[31:0] -> dr
2906 | acc * mem(ar) -> acc
2907 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2908 | dr[22:0] + pc -> ar
2909 | mem(ar)[31:0] -> dr
2910 | acc + mem(ar) -> acc
2911 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2912 | dr[22:0] + pc -> ar
2913 | acc[31:0] -> mem(ar)
2914 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2915 | dr[22:0] + pc -> ar
2916 | mem(ar)[31:0] -> dr
2917 | dr[31:0] -> acc
2918 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2919 | acc - 1 -> acc
2920 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2921 | dr[22:0] + pc -> ar
2922 | acc[31:0] -> mem(ar)
2923 | shadow_acc[31:0] -> mem(shadow_ar)
2924 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2925 | if Z set: jmp @fetch
2926 | pc + extended(dr[22:0]) -> pc
2927 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2928 | dr[22:0] + pc -> ar
2929 | mem(ar)[31:0] -> dr
2930 | dr[31:0] -> acc
2931 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2932 | dr[22:0] + pc -> ar
2933 | mem(ar)[31:0] -> dr
2934 | acc + mem(ar) -> acc
2935 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2936 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2937 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2938 | dr[22:0] + pc -> ar
2939 | mem(ar)[31:0] -> dr
2940 | dr[31:0] -> acc
2941 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2942 | dr[22:0] + pc -> ar
2943 | mem(ar)[31:0] -> dr
2944 | acc * mem(ar) -> acc
2945 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2946 | dr[22:0] + pc -> ar
2947 | mem(ar)[31:0] -> dr
2948 | acc + mem(ar) -> acc
2949 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2950 | dr[22:0] + pc -> ar
2951 | acc[31:0] -> mem(ar)
2952 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2953 | dr[22:0] + pc -> ar
2954 | mem(ar)[31:0] -> dr
2955 | dr[31:0] -> acc
2956 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2957 | acc - 1 -> acc
2958 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2959 | dr[22:0] + pc -> ar
2960 | acc[31:0] -> mem(ar)
2961 | shadow_acc[31:0] -> mem(shadow_ar)
2962 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2963 | if Z set: jmp @fetch
2964 | pc + extended(dr[22:0]) -> pc
2965 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2966 | dr[22:0] + pc -> ar
2967 | mem(ar)[31:0] -> dr
2968 | dr[31:0] -> acc
2969 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2970 | dr[22:0] + pc -> ar
2971 | mem(ar)[31:0] -> dr
2972 | acc + mem(ar) -> acc
2973 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2974 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
2975 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2976 | dr[22:0] + pc -> ar
2977 | mem(ar)[31:0] -> dr
2978 | dr[31:0] -> acc
2979 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2980 | dr[22:0] + pc -> ar
2981 | mem(ar)[31:0] -> dr
2982 | acc * mem(ar) -> acc
2983 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2984 | dr[22:0] + pc -> ar
2985 | mem(ar)[31:0] -> dr
2986 | acc + mem(ar) -> acc
2987 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2988 | dr[22:0] + pc -> ar
2989 | acc[31:0] -> mem(ar)
2990 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2991 | dr[22:0] + pc -> ar
2992 | mem(ar)[31:0] -> dr
2993 | dr[31:0] -> acc
2994 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2995 | acc - 1 -> acc
2996 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
2997 | dr[22:0] + pc -> ar
2998 | acc[31:0] -> mem(ar)
2999 | shadow_acc[31:0] -> mem(shadow_ar)
3000 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3001 | if Z set: jmp @fetch
3002 | pc + extended(dr[22:0]) -> pc
3003 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3004 | dr[22:0] + pc -> ar
3005 | mem(ar)[31:0] -> dr
3006 | dr[31:0] -> acc
3007 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3008 | dr[22:0] + pc -> ar
3009 | mem(ar)[31:0] -> dr
3010 | acc + mem(ar) -> acc
3011 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3012 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3013 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3014 | dr[22:0] + pc -> ar
3015 | mem(ar)[31:0] -> dr
3016 | dr[31:0] -> acc
3017 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3018 | dr[22:0] + pc -> ar
3019 | mem(ar)[31:0] -> dr
3020 | acc * mem(ar) -> acc
3021 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3022 | dr[22:0] + pc -> ar
3023 | mem(ar)[31:0] -> dr
3024 | acc + mem(ar) -> acc
3025 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3026 | dr[22:0] + pc -> ar
3027 | acc[31:0] -> mem(ar)
3028 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3029 | dr[22:0] + pc -> ar
3030 | mem(ar)[31:0] -> dr
3031 | dr[31:0] -> acc
3032 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3033 | acc - 1 -> acc
3034 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3035 | dr[22:0] + pc -> ar
3036 | acc[31:0] -> mem(ar)
3037 | shadow_acc[31:0] -> mem(shadow_ar)
3038 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3039 | if Z set: jmp @fetch
3040 | pc + extended(dr[22:0]) -> pc
3041 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3042 | dr[22:0] + pc -> ar
3043 | mem(ar)[31:0] -> dr
3044 | dr[31:0] -> acc
3045 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3046 | dr[22:0] + pc -> ar
3047 | mem(ar)[31:0] -> dr
3048 | acc + mem(ar) -> acc
3049 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3050 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3051 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3052 | dr[22:0] + pc -> ar
3053 | mem(ar)[31:0] -> dr
3054 | dr[31:0] -> acc
3055 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3056 | dr[22:0] + pc -> ar
3057 | mem(ar)[31:0] -> dr
3058 | acc * mem(ar) -> acc
3059 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3060 | dr[22:0] + pc -> ar
3061 | mem(ar)[31:0] -> dr
3062 | acc + mem(ar) -> acc
3063 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3064 | dr[22:0] + pc -> ar
3065 | acc[31:0] -> mem(ar)
3066 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3067 | dr[22:0] + pc -> ar
3068 | mem(ar)[31:0] -> dr
3069 | dr[31:0] -> acc
3070 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3071 | acc - 1 -> acc
3072 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3073 | dr[22:0] + pc -> ar
3074 | acc[31:0] -> mem(ar)
3075 | shadow_acc[31:0] -> mem(shadow_ar)
3076 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3077 | if Z set: jmp @fetch
3078 | pc + extended(dr[22:0]) -> pc
3079 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3080 | dr[22:0] + pc -> ar
3081 | mem(ar)[31:0] -> dr
3082 | dr[31:0] -> acc
3083 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3084 | dr[22:0] + pc -> ar
3085 | mem(ar)[31:0] -> dr
3086 | acc + mem(ar) -> acc
3087 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3088 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3089 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3090 | dr[22:0] + pc -> ar
3091 | mem(ar)[31:0] -> dr
3092 | dr[31:0] -> acc
3093 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3094 | dr[22:0] + pc -> ar
3095 | mem(ar)[31:0] -> dr
3096 | acc * mem(ar) -> acc
3097 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3098 | dr[22:0] + pc -> ar
3099 | mem(ar)[31:0] -> dr
3100 | acc + mem(ar) -> acc
3101 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3102 | dr[22:0] + pc -> ar
3103 | acc[31:0] -> mem(ar)
3104 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3105 | dr[22:0] + pc -> ar
3106 | mem(ar)[31:0] -> dr
3107 | dr[31:0] -> acc
3108 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3109 | acc - 1 -> acc
3110 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3111 | dr[22:0] + pc -> ar
3112 | acc[31:0] -> mem(ar)
3113 | shadow_acc[31:0] -> mem(shadow_ar)
3114 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3115 | if Z set: jmp @fetch
3116 | pc + extended(dr[22:0]) -> pc
3117 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3118 | dr[22:0] + pc -> ar
3119 | mem(ar)[31:0] -> dr
3120 | dr[31:0] -> acc
3121 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3122 | dr[22:0] + pc -> ar
3123 | mem(ar)[31:0] -> dr
3124 | acc + mem(ar) -> acc
3125 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3126 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3127 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3128 | dr[22:0] + pc -> ar
3129 | mem(ar)[31:0] -> dr
3130 | dr[31:0] -> acc
3131 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3132 | dr[22:0] + pc -> ar
3133 | mem(ar)[31:0] -> dr
3134 | acc * mem(ar) -> acc
3135 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3136 | dr[22:0] + pc -> ar
3137 | mem(ar)[31:0] -> dr
3138 | acc + mem(ar) -> acc
3139 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3140 | dr[22:0] + pc -> ar
3141 | acc[31:0] -> mem(ar)
3142 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3143 | dr[22:0] + pc -> ar
3144 | mem(ar)[31:0] -> dr
3145 | dr[31:0] -> acc
3146 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3147 | acc - 1 -> acc
3148 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3149 | dr[22:0] + pc -> ar
3150 | acc[31:0] -> mem(ar)
3151 | shadow_acc[31:0] -> mem(shadow_ar)
3152 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3153 | if Z set: jmp @fetch
3154 | pc + extended(dr[22:0]) -> pc
3155 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3156 | dr[22:0] + pc -> ar
3157 | mem(ar)[31:0] -> dr
3158 | dr[31:0] -> acc
3159 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3160 | dr[22:0] + pc -> ar
3161 | mem(ar)[31:0] -> dr
3162 | acc + mem(ar) -> acc
3163 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3164 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3165 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3166 | dr[22:0] + pc -> ar
3167 | mem(ar)[31:0] -> dr
3168 | dr[31:0] -> acc
3169 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3170 | dr[22:0] + pc -> ar
3171 | mem(ar)[31:0] -> dr
3172 | acc * mem(ar) -> acc
3173 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3174 | dr[22:0] + pc -> ar
3175 | mem(ar)[31:0] -> dr
3176 | acc + mem(ar) -> acc
3177 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3178 | dr[22:0] + pc -> ar
3179 | acc[31:0] -> mem(ar)
3180 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3181 | dr[22:0] + pc -> ar
3182 | mem(ar)[31:0] -> dr
3183 | dr[31:0] -> acc
3184 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3185 | acc - 1 -> acc
3186 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3187 | dr[22:0] + pc -> ar
3188 | acc[31:0] -> mem(ar)
3189 | shadow_acc[31:0] -> mem(shadow_ar)
3190 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3191 | if Z set: jmp @fetch
3192 | pc + extended(dr[22:0]) -> pc
3193 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3194 | dr[22:0] + pc -> ar
3195 | mem(ar)[31:0] -> dr
3196 | dr[31:0] -> acc
3197 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3198 | dr[22:0] + pc -> ar
3199 | mem(ar)[31:0] -> dr
3200 | acc + mem(ar) -> acc
3201 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3202 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3203 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3204 | dr[22:0] + pc -> ar
3205 | mem(ar)[31:0] -> dr
3206 | dr[31:0] -> acc
3207 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3208 | dr[22:0] + pc -> ar
3209 | mem(ar)[31:0] -> dr
3210 | acc * mem(ar) -> acc
3211 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3212 | dr[22:0] + pc -> ar
3213 | mem(ar)[31:0] -> dr
3214 | acc + mem(ar) -> acc
3215 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3216 | dr[22:0] + pc -> ar
3217 | acc[31:0] -> mem(ar)
3218 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3219 | dr[22:0] + pc -> ar
3220 | mem(ar)[31:0] -> dr
3221 | dr[31:0] -> acc
3222 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3223 | acc - 1 -> acc
3224 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3225 | dr[22:0] + pc -> ar
3226 | acc[31:0] -> mem(ar)
3227 | shadow_acc[31:0] -> mem(shadow_ar)
3228 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3229 | if Z set: jmp @fetch
3230 | pc + extended(dr[22:0]) -> pc
3231 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3232 | dr[22:0] + pc -> ar
3233 | mem(ar)[31:0] -> dr
3234 | dr[31:0] -> acc
3235 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3236 | dr[22:0] + pc -> ar
3237 | mem(ar)[31:0] -> dr
3238 | acc + mem(ar) -> acc
3239 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3240 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3241 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3242 | dr[22:0] + pc -> ar
3243 | mem(ar)[31:0] -> dr
3244 | dr[31:0] -> acc
3245 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3246 | dr[22:0] + pc -> ar
3247 | mem(ar)[31:0] -> dr
3248 | acc * mem(ar) -> acc
3249 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3250 | dr[22:0] + pc -> ar
3251 | mem(ar)[31:0] -> dr
3252 | acc + mem(ar) -> acc
3253 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3254 | dr[22:0] + pc -> ar
3255 | acc[31:0] -> mem(ar)
3256 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3257 | dr[22:0] + pc -> ar
3258 | mem(ar)[31:0] -> dr
3259 | dr[31:0] -> acc
3260 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3261 | acc - 1 -> acc
3262 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3263 | dr[22:0] + pc -> ar
3264 | acc[31:0] -> mem(ar)
3265 | shadow_acc[31:0] -> mem(shadow_ar)
3266 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3267 | if Z set: jmp @fetch
3268 | pc + extended(dr[22:0]) -> pc
3269 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3270 | dr[22:0] + pc -> ar
3271 | mem(ar)[31:0] -> dr
3272 | dr[31:0] -> acc
3273 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3274 | dr[22:0] + pc -> ar
3275 | mem(ar)[31:0] -> dr
3276 | acc + mem(ar) -> acc
3277 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3278 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3279 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3280 | dr[22:0] + pc -> ar
3281 | mem(ar)[31:0] -> dr
3282 | dr[31:0] -> acc
3283 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3284 | dr[22:0] + pc -> ar
3285 | mem(ar)[31:0] -> dr
3286 | acc * mem(ar) -> acc
3287 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3288 | dr[22:0] + pc -> ar
3289 | mem(ar)[31:0] -> dr
3290 | acc + mem(ar) -> acc
3291 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3292 | dr[22:0] + pc -> ar
3293 | acc[31:0] -> mem(ar)
3294 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3295 | dr[22:0] + pc -> ar
3296 | mem(ar)[31:0] -> dr
3297 | dr[31:0] -> acc
3298 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3299 | acc - 1 -> acc
3300 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3301 | dr[22:0] + pc -> ar
3302 | acc[31:0] -> mem(ar)
3303 | shadow_acc[31:0] -> mem(shadow_ar)
3304 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3305 | if Z set: jmp @fetch
3306 | pc + extended(dr[22:0]) -> pc
3307 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3308 | dr[22:0] + pc -> ar
3309 | mem(ar)[31:0] -> dr
3310 | dr[31:0] -> acc
3311 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3312 | dr[22:0] + pc -> ar
3313 | mem(ar)[31:0] -> dr
3314 | acc + mem(ar) -> acc
3315 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3316 | acc <-> shadow_acc, dr[22:0] + pc -> ar -> shadow_ar
3317 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3318 | dr[22:0] + pc -> ar
3319 | mem(ar)[31:0] -> dr
3320 | dr[31:0] -> acc
3321 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3322 | dr[22:0] + pc -> ar
3323 | mem(ar)[31:0] -> dr
3324 | acc * mem(ar) -> acc
3325 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3326 | dr[22:0] + pc -> ar
3327 | mem(ar)[31:0] -> dr
3328 | acc + mem(ar) -> acc
3329 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3330 | dr[22:0] + pc -> ar
3331 | acc[31:0] -> mem(ar)
3332 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3333 | dr[22:0] + pc -> ar
3334 | mem(ar)[31:0] -> dr
3335 | dr[31:0] -> acc
3336 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3337 | acc - 1 -> acc
3338 | mem(pc)[31:0] -> dr, pc+4 -> pc, jmp @instruction
3339 | dr[22:0] + pc -> ar
3340 | acc[31:0] -> mem(ar)
